TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.509297052,-276.884,50.5334,-23.2978,0.388192,-1.30932,-9.78714,-8.28561,-7.62848,-5.09709,-3.27076,-4.61867,-5.52844,-3.55524,-5.43749,-2.76951,-4.88006,-3.05641,-2.78624,-1.62248,-2.58873,-1.18315
1.532517007,-278.514,49.5655,-24.1423,1.38649,0.998154,-8.62368,-6.44826,-6.86669,-3.67686,-3.25532,-4.5502,-4.96261,-3.57098,-6.72304,-3.59463,-3.78743,-3.76174,-3.22692,-3.20897,-3.14449,0.442264
1.555736961,-276.511,53.6649,-25.4997,2.25657,-0.340359,-11.6239,-6.03226,-7.35984,-4.36233,-3.67307,-5.68194,-5.02314,-3.63248,-6.33613,-3.37889,-2.77066,-2.1659,-2.24011,-2.40044,-2.36212,2.03526
1.578956916,-274.707,55.4144,-24.8019,1.1442,-1.64248,-11.8742,-5.70948,-7.6567,-4.54328,-2.70988,-5.58803,-3.7102,-2.31145,-6.41391,-2.89392,-4.30512,-2.77516,-2.34531,-1.95907,-2.64312,-0.303849
1.602176871,-275.482,53.3573,-22.8328,-0.140784,-1.01977,-9.59085,-6.71983,-6.93699,-4.79402,-3.24519,-4.37178,-3.19908,-3.28059,-6.42241,-3.49911,-3.77718,-5.64488,-2.97897,-1.41949,-2.76275,-0.354063
1.625396825,-277.96,53.2526,-25.5417,3.63216,-0.948571,-12.2834,-2.10625,-4.79268,-4.14408,-2.82864,-4.78824,-3.36993,-2.41688,-6.67638,-3.68833,-3.58092,-5.78718,-4.65058,-2.22055,-2.34263,1.8591
1.648616780,-279.845,57.5964,-26.9234,3.68222,-0.609417,-14.7481,-3.14448,-7.85841,-6.98813,-2.89155,-4.36901,-3.14832,-2.66903,-7.04825,-1.67079,-3.01228,-3.38774,-2.12371,-2.019,-1.88615,1.25424
1.671836735,-279.266,58.5258,-22.8128,-0.918943,-2.41443,-10.9544,-3.16802,-6.75436,-6.43786,-3.17221,-2.29576,-2.6848,-1.98643,-5.08835,-1.40312,-3.34207,-1.76334,-1.81531,-1.87453,-2.25671,-0.355848
1.695056689,-275.557,55.7254,-22.8067,1.94816,-0.196936,-10.043,-2.4522,-5.56468,-5.15215,-3.62228,-3.3517,-2.47987,-1.76963,-3.25091,-2.00462,-2.12183,-3.88135,-2.70691,-0.81844,-2.75381,0.00244506
1.718276644,-275.569,56.0159,-25.1731,4.17535,1.99526,-10.8176,-2.73736,-7.6111,-6.11839,-2.86163,-3.38594,-2.47121,-1.57452,-4.9562,-1.48762,-2.28783,-2.56341,-1.74817,-0.472154,-2.03067,0.121932
