TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
2.275555556,0.10013,1.1927,0.349163,1.27466,0.132742,0.597978,0.481374,3.0266,0.0317959,0.100342,0.481466,0.882398
2.321995465,0.0604693,1.10367,0.385181,1.46678,0.0215911,0.260346,0.405073,3.22166,0.029339,0.0810626,0.424885,0.740869
2.368435374,0.120413,1.02305,0.411496,1.33283,0.0100058,0.0596852,0.338697,3.18509,0.02984,0.149229,0.332661,0.559686
2.414875283,0.00978001,1.22134,0.291543,1.17339,0.0161183,0.0342169,0.306151,3.08654,0.0338851,0.189212,0.632677,0.649906
2.461315193,0,1.32212,0.165982,1.1523,0.141364,0.463259,0.30582,2.82624,0.0297516,0.242655,0.969647,0.437369
2.507755102,0.0233909,1.31039,0.103631,1.39951,0.287847,0.574107,0.345809,2.59506,0.0216291,0.155177,1.04316,0.203259
2.554195011,0.0536727,1.08854,0.0297017,1.77184,0.230266,0.630488,0.358961,2.53448,0.0114268,0.124794,0.959764,0.139541
2.600634921,0.0166427,0.626214,0.178197,2.3227,0.00478491,0.531025,0.343419,2.79078,0.008996,0.15625,0.838559,0.125755
2.647074830,0.0954581,0.315068,0.324727,2.53163,0.0127948,0.263012,0.351432,2.96134,0.031304,0.145104,0.679372,0.0513954
2.693514739,0.0799634,1.20458,0.187654,1.95186,0.025786,0.284796,0.445476,2.61775,0.0694256,0.0710849,0.718805,0
2.739954649,0.152459,1.7713,0.0502383,1.16808,0.0150153,0.357958,0.417549,2.14087,0.181996,0.0608256,0.606592,0.011933
2.786394558,0.0169151,2.02509,0.0911203,0.557555,0.00535944,0.405098,0.384197,1.7895,0.362178,0.0586455,0.468834,0
2.832834467,0.00188262,2.18664,0.206959,0.696761,0,0.519898,0.275731,1.72581,0.271663,0.089183,0.205741,0
2.879274376,0,1.92695,0.0526408,0.790526,0.0154419,0.64075,0.349161,1.6689,0.0216787,0.20291,0.0777472,0.037986
2.925714286,0.0395865,1.40733,0.000565987,0.776865,0.0375175,0.620474,0.418606,1.53206,0.0281107,0.291997,0.0840078,0.0863723
2.972154195,0.031037,1.13136,0.0463361,0.806999,0.0247911,0.322653,0.554089,1.5101,0.211833,0.528865,0.170453,0.213582
3.018594104,0.014003,1.27376,0.0119655,0.712111,0.0892307,0.148706,0.591357,1.89562,0.0592115,0.808083,0.454232,0.381582
3.065034014,0.000129941,1.22373,0.0127998,0.7006,0.00399007,0.0771086,0.414518,2.87338,0,0.545009,0.430325,0.591457
3.111473923,0.0439495,1.31745,0.00756661,0.690201,0,0.101082,0.339262,3.24075,0,0,0.212484,0.492682
3.157913832,0.0913772,1.33639,0.102376,0.675968,0.0126894,0.0489788,0.349451,3.4116,0,0,0.20641,0.334606
3.204353741,0.109485,1.41924,0.355741,0.697628,0.00364503,0.021655,0.309416,3.44058,0,0.123932,0.152119,0.271166
3.250793651,0.0724923,1.37515,0.552688,0.72148,0,0.0295834,0.25218,3.45011,0,0.196939,0.130563,0.326253
3.297233560,0.00587948,1.01696,0.65261,0.738257,0,0.050186,0.257097,3.4577,0,0.221954,0.181423,0.333156
3.343673469,0.138749,0.910233,0.599956,0.858274,0,0.0492457,0.264746,3.38197,0.0121533,0.114634,0.165178,0.316827
3.390113379,0.309663,1.21156,0.449473,0.7867,0,0.157948,0.210842,3.28724,0.0423972,0,0.219426,0.368015
3.436553288,0.48955,1.3798,0.325816,0.793061,0,0.112496,0.181874,3.25408,0.0337528,0,0.0452702,0.369802
3.482993197,0.614385,1.19495,0.209833,0.834851,0.013308,0.0101505,0.215701,3.30796,0.000935511,0,0,0.393461
3.529433107,0.460979,0.962213,0.129352,0.734629,0.0373088,0.00565094,0.237602,3.36332,1.82955e-05,0,0,0.405202
3.575873016,0.143982,1.36031,0.20534,0.778787,0.0472734,0.00671923,0.200877,3.42221,0,0,0.411824,0.378594
3.622312925,0,1.52239,0.397746,1.09928,0.0249939,0.0155638,0.177214,3.44718,0,0,0.545966,0.304726
3.668752834,0.0356335,1.28589,0.537932,1.38675,0.00488078,0.0306387,0.154265,3.44861,0,0,0.574505,0.206853
3.715192744,0.0270345,1.24448,0.613678,1.03631,0,0.0384137,0.022366,3.46795,0.148831,0,0.405,0.226703
3.761632653,0.0481319,1.38713,0.405628,1.00107,0,0.239802,0.0226275,3.32992,0.00982849,0.0932677,0.0635188,0.245738
3.808072562,0.0722798,1.47587,0.333783,0.814363,0,0.29293,0.0385017,3.12895,0.0121709,0.155993,0.265149,0.181009
3.854512472,0.460366,1.39533,0.228405,0.786902,0,0.260993,0.0475921,2.95573,0.0104242,0.115142,0.440858,0.256867
3.900952381,0.59081,1.30612,0.212119,0.822399,0,0.154271,0.0376302,2.94549,0.00613181,0.00918239,0.443937,0.352282
3.947392290,0.507994,1.31889,0.251084,0.789813,0.0660487,0.0139963,0.0373099,3.19028,0.23953,0,0.330399,0.270023
3.993832200,0.528688,1.29561,0.438963,0.83612,0.115564,0.0105741,0.0472303,3.19041,0.303652,0,0.138357,0.233813
4.040272109,0.8101,1.27158,0.606627,0.888287,0.19081,0,0.0329517,2.99908,0.208961,0,0.152565,0.171346
4.086712018,0.864085,1.4593,0.276672,0.84076,0.212202,0,0.0358528,2.79339,0.329235,0,0.132652,0.160397
4.133151927,0.629029,1.68835,0.00227248,0.669727,0.214458,0.406967,0.0768426,2.66355,0.176278,0.00522682,0.0138504,0.19946
4.179591837,0.615161,1.7312,0.00205106,0.772313,0.256052,0.414879,0.127476,2.37732,0.0209513,0.0148412,0,0.202099
4.226031746,0.78382,1.55364,0.00254647,0.72095,0.250793,0.428286,0.164728,2.07707,0.0649209,0.0271848,0.213727,0.184522
4.272471655,0.730218,1.30608,0.00119222,0.735697,0.190138,0.261143,0.183236,2.0229,0.190091,0.0864546,0.433588,0.259695
4.318911565,0.452246,1.32711,0.00431518,1.19452,0.185144,0.0419872,0.077727,2.46265,0.0900204,0.159192,0.690145,0.350233
4.365351474,0.0862632,1.23536,0.059907,1.46258,0.119948,0.196961,0.0782517,2.74591,0.0736244,0.215314,0.976521,0.289499
4.411791383,0,1.13494,0.198287,1.56147,0.0372579,0.362899,0.104614,2.81793,0.0122045,0.209179,0.929325,0.326691
4.458231293,0.0667857,1.1947,0.190828,1.65069,0.0145968,0.34827,0.0911509,2.95215,0.0178253,0.158972,0.896823,0.578697
4.504671202,0.0592354,1.2954,0.0464505,1.68091,0.0269386,0.210162,0.0756897,3.0211,0.169964,0.245538,0.771723,0.628199
4.551111111,0.0992062,1.37231,0.0190989,1.28184,0.0717583,0.31051,0.0625833,2.62593,0.241207,0.277739,0.712648,0.354501
4.597551020,0.200941,1.76701,0.0157532,1.06809,0.0950412,0.270669,0.0483367,2.39049,0.0914684,0.254855,0.621822,0.230142
4.643990930,0.0965705,1.60087,0.0752908,0.908503,0.0252609,0.344641,0.0321761,2.56833,0.0169623,0.211252,0.56833,0.253623
4.690430839,0.000362625,1.4888,0.140175,0.871499,0.00694906,0.465362,0.0243208,2.82994,0.0254547,0.256122,0.837052,0.173062
4.736870748,0.000349521,1.95768,0.0944402,0.748534,0,0.849885,0.0455584,2.55985,0.0196811,0.402299,0.736595,0.128082
4.783310658,0,2.67917,0.0115986,0.734952,0,1.11775,0.078763,2.03023,0.0134054,0.364264,0.531633,0.136009
4.829750567,0,2.96717,0.0142269,0.749873,0.000808817,1.12012,0.0674255,1.56129,0.0129586,0.0917655,0.324353,0.129682
4.876190476,0,3.02592,0.0280694,0.76743,0.00390807,0.906258,0.0657155,1.33183,0.0601193,0.0710097,0.215684,0.10515
4.922630385,0.0137692,2.84989,0.0235856,0.775398,0.0518817,0.55151,0.0531258,1.31636,0.0202189,0.212945,0.202078,0.0920808
4.969070295,0.133405,2.43529,0.0658572,0.715847,0.107929,0.412212,0.0415203,1.3757,0.0372575,0.444429,0.345497,0.22014
5.015510204,0.453023,1.9661,0.0705359,0.586701,0.216553,0.165992,0.0649702,1.4094,0.0530347,0.390943,0.606647,0.192923
5.061950113,0.428631,1.8067,0.13139,0.657758,0.466487,0.0971429,0.217143,1.51591,0.0577507,0.381426,0.932701,0.168321
5.108390023,0.0650898,1.8495,0.209165,0.87002,0.529634,0.0676242,0.252868,2.24257,0.00987241,0.269116,0.739267,0.430509
5.154829932,0.000215918,1.65143,0.495399,0.799257,0.140046,0.00420465,0.112751,3.4024,0,0.0826273,0.225721,0.444787
5.201269841,0.000262123,1.7363,0.614808,0.749615,0.0822648,0.0195663,0.131902,3.59817,0,0,0.0609677,0.344383
5.247709751,0.000206583,1.80602,0.609285,0.677728,0.0886785,0.0337755,0.0221667,3.62906,0.0219337,0,0.197985,0.331794
5.294149660,0.00533268,1.63643,0.574807,0.763452,0.0937649,0.0457437,0.012053,3.53678,0.0640344,0,0.269543,0.314107
5.340589569,0.0425491,1.33255,0.485895,0.746547,0.0185114,0.0588215,0.00129905,3.42152,0.132221,0,0.426386,0.304148
5.387029478,0.11207,1.47839,0.678244,0.71173,0.0262686,0.0637615,0.0197076,3.3544,0.0817773,0,0.608819,0.24362
5.433469388,0.0957462,1.60865,0.82971,0.677931,0.0147276,0.110534,0.0282886,3.32458,0.0678493,0,0.671873,0.303688
5.479909297,0.135616,1.6279,0.567525,0.679074,0.00643914,0.181164,0.0376126,3.15814,0.0854673,0,0.560145,0.409656
5.526349206,0.225583,1.4228,0.355486,0.68645,0.00809599,0.137765,0.0204321,3.17903,0.114277,0,0.527357,0.405733
5.572789116,0.243593,1.53019,0.469322,0.583543,0.00615966,0.0880179,0.0682563,3.35394,0.104926,0,0.437565,0.378547
5.619229025,0.172528,1.82099,0.459198,0.574599,0.00276269,0.0833127,0.135416,3.3841,0.0356296,0.0276429,0.426431,0.312676
5.665668934,0.113415,1.89978,0.474387,0.645135,0.0908662,0.161811,0.0785041,3.32754,0,0.00935892,0.439424,0.253596
5.712108844,0.201004,1.68595,0.416395,0.608018,0.123801,0.132606,0.0881809,3.34964,0,0,0.561723,0.167808
5.758548753,0.283245,1.36446,0.407356,0.678078,0.129576,0.0617043,0.0940693,3.3196,0,0,0.580614,0.184056
5.804988662,0.231779,1.40877,0.362351,0.81513,0.112607,0.0240212,0.0325153,3.23106,0.0189704,0.121672,0.439137,0.296585
5.851428571,0.179604,1.8382,0.254468,1.03021,0.0479931,0.00621832,0.050161,3.17083,0.026427,0.23348,0.344266,0.291941
5.897868481,0.186637,2.02275,0.141002,1.18389,0.00847523,0.0915112,0.0235208,3.04623,0.0130493,0.326036,0.255224,0.26891
5.944308390,0.160813,1.91805,0.0651359,1.08039,0.00160229,0.227988,0.0450653,2.99646,0.0058501,0.392402,0.15349,0.362849
5.990748299,0.113416,1.72364,0.191312,0.892251,0.064528,0.224375,0.0433823,3.11362,0.00413199,0.315189,0.294663,0.417715
6.037188209,0.0981161,1.5201,0.310279,0.85112,0.146511,0.0960413,0.0428765,3.11542,0.0262268,0.223389,0.567658,0.381522
6.083628118,0.128295,1.44703,0.331081,0.668915,0,0.17954,0.166689,2.93147,0.0706998,0.248631,0.946946,0.289644
6.130068027,0.366382,1.19479,0.380536,0.484934,0.00139651,0.303509,0.243109,2.74061,0.0924438,0.307028,1.3082,0.119168
6.176507937,0.79152,1.08112,0.3242,0.921403,0.00991882,0,0.234286,2.74086,0.0505056,0.292624,1.29986,0.0913519
6.222947846,0.583234,0.77586,0.343609,1.55714,0.0164993,0.0196236,0.375326,2.40799,0.145484,0.270785,0.744446,0.247164
6.269387755,0.285951,0.755023,0.519419,1.63963,0.0675699,0.370024,0.149829,2.04948,0.219094,0.0800732,0.14007,1.03414
6.315827664,0.113156,0.72578,0.389388,1.52028,0.0721865,0.722116,0,1.82195,0.514937,0.41336,0.100544,1.3346
6.362267574,0.16881,0.943164,0.227546,1.46782,0.029066,0.696685,0,2.00941,0.459459,0.592008,0.218076,1.43215
6.408707483,0.20226,1.01891,0.117878,1.55714,0.028495,0.609993,0,2.01929,0.352615,0.751294,0.39467,1.27911
6.455147392,0.177645,0.935341,0.102682,2.07388,0.0291937,0.497183,0,2.38954,0.287733,0.682441,0.528404,0.752978
6.501587302,0.15118,1.26159,0.0634983,2.38338,0.0143987,0.461102,0,2.67132,0.3461,0.403323,0.930911,0.414353
6.548027211,0.115745,2.14758,0.000488727,2.17229,0,0.388388,0.000351434,2.29603,1.39894,0.138756,0.612792,0.213403
6.594467120,0.164419,2.44668,0,2.3257,0,0.111803,0.153488,1.75421,1.98349,0.23763,0.454815,0
6.640907029,0.152093,2.35314,0,2.43779,0,0.0846402,0.102534,1.53115,1.95746,0.359306,0.314131,0.0805622
6.687346939,0.151185,2.11802,0,2.6918,0,0.114535,0.0849316,1.58277,1.82433,0.425946,0.458003,0.0919779
6.733786848,0.171159,2.01502,0,2.96997,0,0.0684477,0.0466512,1.56409,1.87911,0.351818,0.51373,0.00859195
6.780226757,0,1.9495,0,2.80227,0,0.255788,0.00538446,1.41876,1.95527,0.205101,0.427183,0.177039
6.826666667,0.218312,2.15421,0,2.01769,0.00852973,0.470423,0.415148,1.09884,1.8216,0.242879,0.410757,0.133548
6.873106576,0.424147,2.30334,0,1.50748,0.000488852,0.676265,0.633397,0.85055,1.28142,0.246829,0.338092,0.157224
6.919546485,0.528216,2.35388,0.0411847,1.37135,0.0196105,0.813679,0.497725,0.705389,0.774064,0.215138,0.10692,0.230117
6.965986395,0.423586,2.28728,0.0421934,1.27174,0.0638771,0.874173,0.34424,0.783664,0.580894,0.162069,0.0584301,0.310002
7.012426304,0.133149,2.35419,0.0188212,0.971024,0.134846,0.760919,0.272053,1.17,0.714739,0.144536,0.131493,0.334624
7.058866213,0.00924066,2.49933,0.00023811,0.930917,0,0.469592,0.185154,1.26601,0.579462,1.3779,0.223448,0.1311
7.105306122,0.000120353,2.23429,0.00205304,1.01363,0,0.100511,0.218018,0.560333,0.100984,2.2576,0.364044,0
7.151746032,0.0148869,2.01925,0,0.927948,0,5.58969e-06,0.209595,0.303477,0.106251,2.33331,0.48411,0
7.198185941,0.0185044,1.91278,7.79592e-05,0.894827,0.0870816,0,0.382314,0.324871,0.117159,2.32655,0.688995,0
7.244625850,0.0277401,1.78528,0.00105081,0.873549,0.0379907,0.406916,0.661496,0.361044,0.111242,2.30716,0.96038,0
7.291065760,0.0539767,1.76186,0.000125076,0.801136,0,0.975031,0.674473,0.521282,0.10149,2.29382,1.04997,0
7.337505669,0.0839943,2.00999,0.043484,0.77193,0,1.05242,0.429015,1.56976,0.105708,2.11307,0.8886,0.12593
7.383945578,0.127968,2.09508,0,1.25459,0.106625,0.283774,0.169066,3.15593,0.0908352,0.503553,0.555782,0.287086
7.430385488,0.059522,1.86479,0.155629,1.70367,0.164979,0.0342431,0,3.64862,0.0871127,0.134699,0.367183,0.323123
7.476825397,0.0740735,1.62085,0.346814,1.73154,0.141037,0.0220348,0,3.70302,0.0916261,0.358852,0.599528,0.174568
7.523265306,0.1038,1.50908,0.261945,1.67393,0.029078,0.00321174,0,3.62443,0.072586,0.850446,0.668664,0.0643135
7.569705215,0.0636937,1.37565,0.207089,1.3404,0.00183806,0.00576874,0.137868,3.6238,0.0388683,1.09849,0.602234,0.0483932
7.616145125,0.149029,1.57404,0.182497,1.21044,0,0.0136129,0.127987,3.33951,0.0194262,1.39519,0.297795,0.0849613
7.662585034,0.0430901,1.81869,0.147999,1.13788,0.112457,0.0168275,0.0192509,3.32518,0,1.57276,0.209757,0.153088
7.709024943,2.87721e-05,1.94849,0.145995,1.05805,0.120058,0.00904557,0,3.69093,0,1.58888,0.207276,0.114804
7.755464853,7.36046e-05,1.89686,0.400055,1.10313,0.0863174,0.0222527,0.341611,3.96442,0.0179973,0.918885,0.198722,0.201563
7.801904762,0.279485,1.69624,0.4934,1.2754,0,0.0440615,0.570953,3.68789,0.0569317,0.312383,0.264955,0.241797
7.848344671,0.546342,1.11563,0.135941,0.86012,0,0.791386,0,3.28573,0.416787,0.434127,0.104124,0.856293
7.894784580,0.393186,0.860221,0.155872,0.51611,0,1.4337,0.0965851,2.4438,0.515793,0.716401,0.0507691,1.07346
7.941224490,0.295602,0.861273,0.114744,0.452055,0,1.69253,0.119528,1.76504,0.408076,0.947766,0.0118763,1.05654
7.987664399,0.162132,1.09164,0.0532879,0.41479,0.0473833,1.74901,0.0794986,1.79354,0.290719,1.10279,0.000174022,1.07279
8.034104308,0.32127,1.42771,0.109399,0.256967,0.0909313,1.70699,0.0399266,2.07398,0.202242,0.89077,0.00265065,1.0216
8.080544218,0.282093,1.50247,0.207224,0.604327,0.16104,1.25919,0.13683,2.53441,0.125178,0.504621,0.0189395,0.620775
8.126984127,0.128565,1.43764,0.265842,0.76168,0.229618,0.420731,0.0759501,2.97694,0.13358,0.230471,0.312992,0.677681
8.173424036,0.175978,1.42786,0.290322,0.766221,0.23907,0.09137,0.0218113,3.14961,0.12685,0.147727,0.298585,0.734205
8.219863946,0.63929,1.39484,0.272078,0.759233,0.16747,0.174465,0,3.07666,0.126981,0.224506,0.34017,0.916097
8.266303855,0.672127,1.19718,0.392229,0.913407,0.0534341,0.553693,0.0900757,2.90554,0.107682,0.278455,0.23644,1.07927
8.312743764,0.445572,0.804916,0.553209,1.07522,0,0.793883,0.120534,2.75043,0.0937539,0.453701,0.0717505,1.08745
8.359183673,0.109419,1.25734,0.333966,1.13434,0,0.732462,0,2.76477,0.216336,1.07184,0.195282,0.700667
8.405623583,0.0466612,1.5206,0.238537,1.26057,0,0.704834,0.0645815,2.87022,0.152231,1.58734,0.230274,0.229902
8.452063492,0.0765645,1.62727,0.0956318,1.47169,0,0.432808,0.0371225,3.17214,0.0274358,1.48413,0.405638,0.194794
8.498503401,0.190048,1.48444,0,1.63436,0,0.175231,0.126421,3.34689,0.0321425,1.00764,0.653096,0.132737
8.544943311,0.122722,1.32405,0.0891339,1.66147,0.0615566,0.0822623,0.218514,3.1532,0.0491503,0.512342,0.8328,0.412956
8.591383220,0.231213,1.44122,0.0923725,1.55301,0.109842,0.0242827,0.245781,2.93297,0.0890649,0.429232,0.537951,0.432261
8.637823129,0.54535,1.5346,0.0824739,1.17451,0.054156,0.00721392,0.294717,3.23222,0.0745532,0.701908,0.537625,0.27243
8.684263039,0.637205,1.72673,0.012079,0.870339,0.00789541,0.0396533,0.325329,3.2303,0.0699084,0.816813,0.741431,0.208533
8.730702948,0.314562,1.90265,0,0.958812,0,0,0.217955,3.2099,0.0449905,1.06209,0.792412,0.195264
8.777142857,0.076534,1.71898,0.000531862,1.13177,0,0.0312249,0.578374,2.99315,0.0367997,1.13586,0.902022,0.0973578
8.823582766,0.0466546,1.25299,0.0422792,1.36696,0.286047,0.678363,0.545279,2.82134,0.0665039,0.684031,0.884268,0.0389905
8.870022676,0.284885,1.04032,0.178058,1.34777,0.457926,1.34386,0.232916,1.82525,0.380014,0.259681,0.465164,0.662757
8.916462585,0.316863,1.3227,0.198728,1.00279,0.434583,1.25374,0.196017,1.20402,0.499305,0.19201,0.503014,0.739118
8.962902494,0.373697,1.57862,0.121642,0.616103,0.303266,0.892178,0.142475,1.3829,0.478675,0.176459,0.583166,0.746464
9.009342404,0.286466,1.6949,0.0436483,0.566303,0.318417,0.606502,0.204147,1.90519,0.410039,0.140052,0.498875,0.665085
9.055782313,0.157258,1.83468,0.00546512,0.566074,0.31807,0.465654,0.216237,2.14909,0.259613,0.173274,0.221394,0.39413
9.102222222,0.231828,1.69586,0.0106305,0.537265,0.376754,0.170202,0.264929,2.3454,0.153855,0.279129,0.541154,0.11216
9.148662132,0.232644,1.5356,0,0.541012,0.371298,0.111396,0.220366,2.55137,0.149651,0.435631,0.790564,0.0790533
9.195102041,0.525603,1.58264,0.0526295,0.406378,0.313401,0.334277,0.082448,2.53926,0.624189,0.41721,0.468075,0.213881
9.241541950,0.899445,1.11713,0.0133458,0.397389,0.233877,0.584283,0.0239547,2.17223,0.948658,0.16248,0.273514,0.790091
9.287981859,0.893925,0.72729,0.0832873,0.531799,0.175867,0.819655,0.00524,2.2772,0.894571,0.170391,0.0990436,1.05153
9.334421769,0.805477,0.535918,0.384397,0.461027,0.215241,0.738602,0,2.89795,0.769748,0.157911,0,1.249
9.380861678,0.632565,0.62446,0.396878,0.684186,0.265432,0.365372,0.000459106,3.2191,0.502486,0.140573,0,1.34809
9.427301587,0.206197,1.30235,0.466329,0.718421,0.332221,0.0620535,0.00294011,3.37993,0.141572,0.141716,0,0.873963
9.473741497,0.0901012,1.44155,0.354136,0.622343,0.342038,0.0552769,0.00836007,3.50872,0.237987,0.143067,0.00301967,0.463336
9.520181406,0.160584,1.78731,0.131653,0.691771,0.335233,0.188739,0.0170052,3.34398,0.25339,0.13879,0.000293637,0.601602
9.566621315,0.231499,2.10533,0.00799834,0.726651,0.292751,0.472989,0.0196947,3.07351,0.147547,0.127181,0.0201693,0.761054
9.613061224,0.26198,2.07772,0.0322889,0.661856,0.224845,0.442048,0.017669,2.97353,0.195322,0.0927876,0.386671,0.729056
9.659501134,0.221552,1.84602,0.0892751,0.668873,0.162239,0.310337,0.00683081,3.08276,0.228142,0.0937376,0.472199,0.609997
9.705941043,0.109062,1.50563,0.266191,0.629857,0.161928,0.255213,0,3.26236,0.535199,0.0651525,0.408722,0.516827
9.752380952,0.0752451,1.25877,0.498999,0.742149,0.200485,0.0552206,0,3.48865,0.428113,0.0647132,0.283064,0.529155
