TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
5.990748299,1.40571,0.846923,0.000283529,0.707358,0.898417,0.216696,0.262934,1.4593,0.0815322,0.825141,0.712401,0.193058
6.037188209,1.51095,0.28026,0.442762,0.34239,0.981222,0.346336,0.463708,0.810507,0.0272103,0.824409,1.53546,0.717988
6.083628118,0.494603,0.450552,0.743138,0,1.85547,0.69985,0.32174,0.785031,0.0115455,0.642659,2.04797,0.961458
6.130068027,0.460442,1.36,1.48649,0.202809,1.91126,0.450943,0.048824,0.422981,0.0331549,0.285839,2.12959,0.775257
6.176507937,0.452432,1.544,1.73773,0.867936,1.46253,0.28756,0.252798,0.206168,0.00904776,0.71718,1.51847,0.407667
6.222947846,0.72342,1.27098,1.62587,1.65613,0.863424,0.243484,0.409173,0.36286,0.184236,0.787742,1.01549,0.234177
6.269387755,1.30128,0.761814,0.854425,1.92786,0.812472,0.203496,0.539761,0.997037,0.154469,0.649548,0.845611,0.177287
6.315827664,1.75989,0.688156,0,2.22527,0.886432,0.0723367,0.433295,1.34401,0.238276,0.55555,0.775745,0.25278
6.362267574,1.9648,0.885839,0,2.76445,0.239194,0.0897165,0.0406796,1.57379,0.496525,0.360529,0.865204,0.432965
6.408707483,2.14531,1.12049,0.00265174,2.62493,0.238031,0.0435624,0.00577895,1.50817,0.543788,0.10366,0.874812,0.228511
6.455147392,1.97619,1.24936,0.125834,2.47,0.254328,0.198038,0,1.71514,0.226989,0,0.923912,0.0892832
6.501587302,1.86511,1.32819,0.141971,2.10495,0.389472,0.380473,0.165493,1.82064,0.0345937,0,0.9634,0.0718782
6.548027211,1.43345,1.3047,0.115882,1.28793,0.453575,0.505587,0.841343,1.79515,0.0749895,0.14698,0.923759,0.000160452
6.594467120,1.47023,0.796684,0.00403834,1.31649,0.308002,0.546238,1.20011,1.73314,0.0305428,0.544068,0.708306,0.00911873
6.640907029,1.25951,0.405749,0.0167123,1.14096,0.860387,0.339136,0.729302,1.78304,0.0500639,0.276731,0.619853,0.104733
6.687346939,1.30724,0.44588,0.000914365,1.13841,0.504737,0.0982612,0.192734,1.64258,0.0289387,0.159553,1.03308,0.0867723
6.733786848,1.42667,0.463836,0,1.1692,0.119404,0.0331654,0.1493,1.53454,0.17932,0.276459,1.16585,0.0584866
6.780226757,1.60772,0.332747,0,1.48569,0.0379456,0.0315859,0.142771,1.31129,0.0371095,0.121707,1.0337,0.246204
6.826666667,1.52937,0.240371,0,1.70154,0.0482688,0.250407,0.19118,1.12978,0.0291752,0.222144,0.859379,0.513272
6.873106576,1.43185,0.301624,0,2.48767,0.0539892,0.481781,0.422824,0.708747,0.0231507,0.476144,0.974724,0.266001
6.919546485,1.41945,0.410486,0,2.98339,0.0396365,0.343749,0.31089,1.0323,0.00969558,0.602338,1.15206,0.0174897
6.965986395,1.44901,0.581119,0,3.03652,0.0766806,0.213005,0.0908592,1.48199,0.117487,0.218656,0.962552,1.85493e-05
7.012426304,1.80792,0.322715,0.000386372,2.95719,0.0405599,0.034536,0.00631628,1.77239,0.294208,0.0524082,0.960312,0
