TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.157913832,0.0612989,0.310257,1.14119,0.4915,0.5733,0.586423,0.00624284,0.347817,0.578564,0.0497757,1.6524,0.0997671
3.204353741,0.0968479,0.088549,1.42201,0.0930582,0.339069,0.586813,0.0777961,0,0.583121,0.0740798,2.715,0.143639
3.250793651,0.493233,0.174055,1.63392,0,0.286522,0.670084,0.0774715,0,0.413028,0.072908,3.46128,0.133979
3.297233560,0.626616,0.215814,1.72415,0.00313543,0.191939,1.27753,0.0415506,0.0263288,0.190927,0.0672356,3.92647,0.09914
3.343673469,0.532459,0.213493,1.77959,0.0128616,0.104527,1.82547,0.0201597,0,0.0439587,0.0644196,4.1068,0.0860805
3.390113379,0.308669,0.255841,1.70569,0.0185388,0.0712259,2.05673,0.043661,0,0.0516196,0.0453569,4.16674,0.106185
3.436553288,0.372613,0.263205,1.69757,0.0216001,0.0846228,2.12458,0.0467872,0,0.152291,0.00588999,4.02615,0.110194
3.482993197,0.428933,0.264755,1.72208,0,0.131742,1.93991,0.014117,0.0228507,0.254486,0,4.0948,0.101988
3.529433107,0.438331,0.289098,1.66778,0,0.125645,1.80324,0.0390874,0.0391826,0.344472,0.0629876,3.92321,0.157397
3.575873016,0.316249,0.280666,1.76797,0,0.122731,1.70972,0.0819029,0.000291532,0.441828,0.0165738,3.85935,0.28227
3.622312925,0.175313,0.297692,1.84193,0,0.240773,1.67197,0.116422,0.0102275,0.332588,0.0501904,3.90077,0.377664
3.668752834,0.0317175,0.301406,1.83339,0.00582714,0.379322,1.6836,0.119314,0.0176413,0.224114,0.052302,3.90463,0.409357
3.715192744,0.0104699,0.283747,1.74614,0.0111731,0.332889,1.54339,0.104041,0.0119895,0.180694,0,3.84669,0.447921
3.761632653,0.0176212,0.212796,1.68813,0,0.128429,1.36826,0.13153,0.0157947,0.244449,0,3.79791,0.475565
3.808072562,0.0189627,0.111259,1.66386,0,0.108673,1.38333,0.139843,0.0189861,0.241208,0.0140201,3.5881,0.482202
3.854512472,0.0118516,0.061514,1.62622,0,0.0873506,1.34653,0.123245,0.0356827,0.360533,0.066383,3.38564,0.47329
3.900952381,0.00033052,0.110724,1.69116,0,0.0815256,1.2514,0.0847211,0.0567535,0.533501,0.0616155,3.15498,0.441697
3.947392290,0.00024662,0.169512,1.76205,0,0.073613,1.2713,0.0462872,0.0712595,0.684689,0.0418629,2.9091,0.374922
3.993832200,0,0.153876,1.66892,0,0.0674278,1.33093,0.0544091,0.120765,0.62054,0.0257941,2.91524,0.356412
4.040272109,0,0.102856,1.65069,0,0.0617635,1.3326,0.0524674,0.121985,0.610936,0.0304673,2.90561,0.339753
4.086712018,0.000983304,0.0956916,1.75304,0,0.125909,1.24564,0.0376558,0.123915,0.670231,0,2.75393,0.293534
4.133151927,0.0180747,0.0826958,1.70648,0.00114303,0.123983,1.25935,0.0130443,0.138895,0.696882,0,2.72712,0.264841
4.179591837,0.0496066,0.164354,1.64568,0.00893006,0.1123,1.22546,0,0.125605,0.736378,0,2.61312,0.251878
4.226031746,0.263189,0.150897,1.52052,0.00846798,0.0690459,1.2335,0,0.0874901,0.730045,0.00647867,2.56446,0.238223
4.272471655,0.350832,0.0414451,1.3882,0.0722384,0.11753,1.47874,0.00767483,0.0492971,0.612748,0.0529455,2.88636,0.127773
4.318911565,0.348821,0.00392169,1.34491,0.186404,0.147938,1.48853,0.0528266,0.0291539,0.541865,0.0840376,2.80461,0.16906
4.365351474,0.118206,0.260291,1.29118,0.282935,0.247329,1.12458,0.0406252,0.0323545,0.569282,0.0952964,2.45577,0.289466
4.411791383,0.0465498,0.3775,1.23031,0.18366,0.263238,1.03522,0.0237738,0.0194893,0.651583,0.0991748,2.47113,0.345825
4.458231293,0,0.326046,1.21079,0.118269,0.198949,1.08137,0.0860769,0.0160542,0.691274,0.0762835,2.3848,0.439768
4.504671202,0.0962836,0.0557516,0.965135,0.182474,0.318305,1.135,0.20862,0.0122411,0.67725,0,2.67288,0.367569
4.551111111,0.0921526,0.0723439,0.380138,0.50368,0.775352,1.02519,0.476653,0,0.463144,0,2.75237,0.304057
4.597551020,0.0028356,0.0128864,0.0119721,0.807671,0.918169,0.821131,0.811923,0.17246,0.182232,0.00217572,2.51793,0.855899
4.643990930,0.000222846,0.157065,0.000697542,0.554125,0.741073,0.556414,1.01833,0.0740768,0.572462,0.149507,2.25582,1.05432
4.690430839,0.0404013,0.710087,0.0561891,0.444966,0.703792,0.15724,0.802403,0.0905805,0.851301,0.184009,2.30046,0.344313
